Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
450 E 83rd St Apt 6B,"New York, NY 10028","450 E 83rd St Apt 6B New York, NY 10028 ",40.7739197,-73.949007,18,0.9953899210768734,2,1.8147006274241924,101,0.3104112594422964,23,1.397632528809188,2285,0.0536530151523813,182,0.0831419280647696,9,0.9187459453607538,10,0.7043596766164589,1563,0.030283192212752,107,0.3104112594422964,1,2.954226443212256,23,0.6960161277313104,21,0.8755647489528697,191,0.1490027834966892,Not Found
60-11 75th St,"Middle Village, NY 11379","60-11 75th St Middle Village, NY 11379 ",40.7243236,-73.8858811,6,2.7163049785387963,0,inf,54,0.9043323462698548,20,1.26945818864006,994,0.1697745510436011,67,0.2338919101918449,1,2.9414161419671414,0,inf,1417,0.1424857480023503,58,0.9043323462698548,0,inf,2,2.017119347180888,3,0.8395541060361805,132,0.3326128507980114,Not Found
61-15 97th St Unit 8D,"Rego Park, NY 11374","61-15 97th St Unit 8D Rego Park, NY 11374 ",40.7342599,-73.8625799,14,1.735673258519057,2,2.149722981859157,34,0.2950551519330842,8,1.6454286799910702,844,0.0881219142460867,44,0.6980713707221246,1,2.120801333047729,0,inf,1377,0.0189960220283544,39,0.2950551519330842,0,inf,1,2.4023440687396285,4,1.7669358982032983,132,0.0555548613370965,Not Found
130 Beach 121st St Apt 2B,"Rockaway Park, NY 11694","130 Beach 121st St Apt 2B Rockaway Park, NY 11694 ",40.5770093,-73.84038,10,0.5372699983263576,0,inf,7,0.3414460244348375,0,inf,26,0.2241869140432856,6,0.4393151373034315,0,inf,0,inf,123,0.1128171923336536,7,0.3414460244348375,0,inf,1,3.0723331000414515,0,inf,5,0.2538245494220958,Not Found
200 E 90th St Unit 28AB,"New York, NY 10128","200 E 90th St Unit 28AB New York, NY 10128 ",40.7811165,-73.9519404,17,0.6384353601659574,2,1.842599906021228,100,0.2190357542510738,17,1.322756728848155,2115,0.0272501065126191,196,0.1740620710544225,10,1.1555466889998065,9,1.1398884500553723,1490,0.0811048949582284,105,0.2190357542510738,0,inf,21,0.4274709162722084,20,1.098457257956028,175,0.1044302511622124,Not Found
340 E 72nd St # 1W,"New York, NY 10021","340 E 72nd St # 1W New York, NY 10021 ",40.7680852,-73.9572619,14,0.9020936818955096,3,1.3415081519338663,110,0.0783719882705808,30,0.8209461076008753,2592,0.0663242187379528,182,0.2043982065616497,11,0.3636954672854479,14,0.2609371929251352,1589,0.0461166257665877,116,0.0783719882705808,1,2.4160269160812256,28,0.5127516886789037,22,0.3589743044889885,205,0.0623273929765609,Not Found
1831 Madison Ave Apt 5K,"New York, NY 10035","1831 Madison Ave Apt 5K New York, NY 10035 ",40.8018391,-73.9432836,30,0.5130703612221841,1,3.102466898809764,76,0.2414797011271172,11,0.1911392466155649,1147,0.0592603014889491,225,0.0367402550628203,5,1.0188070114743255,4,1.1561000375916868,1252,0.1176887440573395,79,0.2414797011271172,0,inf,21,0.4944939700644222,20,1.17234980654686,137,0.2823434363836778,Not Found
1080 Madison Ave # 5AB & 4B,"New York, NY 10028","1080 Madison Ave # 5AB & 4B New York, NY 10028 ",40.7780043,-73.9610974,19,0.9069804336177996,2,1.3185707408850884,100,0.3073840022901734,22,1.175882791480798,2273,0.0156370331444723,186,0.1092089147367015,10,0.7655777349654938,11,0.9702898808541788,1477,0.1052919362647364,106,0.3073840022901734,1,3.020996793615256,25,0.1337353968848665,23,0.6770721831659807,190,0.2901399125176925,Not Found
309 W 93rd St Apt 4B,"New York, NY 10025","309 W 93rd St Apt 4B New York, NY 10025 ",40.7935138,-73.9746786,14,0.3996074783322356,1,1.7847152438192846,74,0.1526581973393057,7,1.6993853883648693,1599,0.0902878316880674,182,0.1694115087877006,6,1.3820853353342066,6,1.427674722673851,1234,0.0859286734793723,79,0.1526581973393057,0,inf,19,0.8225716826450176,24,0.4075824877535227,130,0.147292710697055,Not Found
16241 Powells Cove Blvd Apt 1M,"Whitestone, NY 11357","16241 Powells Cove Blvd Apt 1M Whitestone, NY 11357 ",40.7941499,-73.79959,8,0.9733013871603002,1,2.9870808405048512,1,2.864823106655241,1,2.7593982922358906,152,0.2233955493211521,24,0.7045433699680421,0,inf,0,inf,547,0.0778504057471774,6,2.2408320405280016,0,inf,1,0.8819072334535213,4,0.9008348024152266,20,1.505279912748206,Not Found
6459 83rd Pl,"Middle Village, NY 11379","6459 83rd Pl Middle Village, NY 11379 ",40.7198803,-73.8692641,12,2.1233016062019834,0,inf,50,0.8072067454896217,16,1.4509966881423333,852,0.179771522092933,70,0.2089831493043302,1,2.025494934588931,0,inf,1434,0.1203976634447844,54,0.8072067454896217,0,inf,2,2.7356565101157737,2,0.7827263116175807,127,0.1905074685303113,Not Found
214-37 38th Ave,"Bayside, NY 11361","214-37 38th Ave Bayside, NY 11361 ",40.7672477,-73.7696883,8,0.7694774359580986,0,inf,0,inf,0,inf,222,0.1892242173248462,18,0.1349760604532333,0,inf,0,inf,712,0.1541233503950179,7,0.308531725658262,0,inf,1,2.846066386787265,5,1.229221777161288,28,0.7871065711049201,Not Found
1211 Park Ave,"New York, NY 10128","1211 Park Ave New York, NY 10128 ",40.7855113,-73.9529186,19,0.5050782864738027,1,1.963519174629482,96,0.108684838491747,16,1.0678567802426011,1979,0.0874069256716702,212,0.1243269925255367,9,1.3961555955421705,7,1.436245235950821,1449,0.0828351450368147,101,0.108684838491747,0,inf,20,0.471503179213724,24,1.0512786015774676,169,0.0841010281324971,Not Found
345 E 80th St Apt 30G,"New York, NY 10075","345 E 80th St Apt 30G New York, NY 10075 ",40.7734757,-73.9523089,19,1.098728151122527,2,1.6389292245201037,104,0.3058896346187378,24,1.2378375083788882,2339,0.0370027916572793,186,0.092787674923157,10,0.756570999349231,11,0.6172377710834273,1562,0.0434141538624866,109,0.3058896346187378,1,2.8565813733980576,23,0.5851028806742522,21,0.7408875703923208,196,0.0356028465021212,Not Found
125-10 Queens Blvd Unit 916,"Kew Gardens, NY 11415","125-10 Queens Blvd Unit 916 Kew Gardens, NY 11415 ",40.7124099,-73.8264399,19,0.8600058964576022,1,3.0977754946273874,30,0.2777933978912705,6,0.9086852418120032,498,0.0356397178364441,42,0.1141111188113293,1,0.303790542077376,0,inf,1478,0.0476201885575587,35,0.2777933978912705,0,inf,1,1.7278739549297983,4,1.6332749251698926,99,0.3307494653616026,Not Found
16-30 163rd St Unit 6-355,"Whitestone, NY 11357","16-30 163rd St Unit 6-355 Whitestone, NY 11357 ",40.7836179,-73.8005206,9,0.6273386552922137,2,2.3664452435170222,2,2.262857079776897,1,2.187465797721465,188,0.2554056180225024,20,0.2881989328299952,0,inf,0,inf,623,0.0700915429356524,8,1.5125720695260605,0,inf,1,1.5673099421122372,4,0.8261844481919296,31,1.221380188779406,Not Found
83-40 Austin St Unit 1T,"Kew Gardens, NY 11415","83-40 Austin St Unit 1T Kew Gardens, NY 11415 ",40.7093499,-73.82968,21,0.591144268921294,1,2.975954769035978,31,0.3581505547934849,6,0.8096479456794325,481,0.0240078595312136,42,0.1165724256688388,1,0.3884863573533551,0,inf,1458,0.0085852266014026,36,0.0604462527214926,0,inf,1,1.981882794979511,4,1.9027666595964257,93,0.0596350882710382,Not Found
9426 54th Ave,"Elmhurst, NY 11373","9426 54th Ave Elmhurst, NY 11373 ",40.7385789,-73.8674165,12,2.064576410995081,2,2.1346772239619223,29,0.3859361759627757,16,1.2750922271603216,894,0.2031203269760062,43,0.5944491987740622,1,2.5068237018718125,0,inf,1323,0.0531039236084726,34,0.3859361759627757,1,3.0903498394986126,1,2.6560436428504715,4,1.916109124287574,138,0.2711653535829895,Not Found
19341 McLaughlin Ave,"Hollis, NY 11423","19341 McLaughlin Ave Hollis, NY 11423 ",40.7231878,-73.7723082,21,0.6888125813036123,0,inf,8,0.945629558235,2,2.6470611817471927,272,0.5763651637714251,26,0.2788329836748502,0,inf,0,inf,1315,0.3038599842385253,19,0.945629558235,0,inf,1,2.511102911155004,3,2.0774722387373807,71,0.580541454970288,Not Found
165 W End Ave Apt 22M,"New York, NY 10023","165 W End Ave Apt 22M New York, NY 10023 ",40.7769438,-73.9867628,14,0.1414829081413607,3,0.6244410555558816,93,0.2944542497397416,19,0.6210523871775925,2211,0.192796647947312,161,0.1665546486584396,11,0.3707041204072212,14,0.2877054352065819,1378,0.0384784402283707,100,0.2944542497397416,1,2.9739731263574987,28,0.3730270478953906,23,0.2178500560337516,164,0.1011664451291082,Not Found
16-30 163rd St Unit 6-355,"Whitestone, NY 11357","16-30 163rd St Unit 6-355 Whitestone, NY 11357 ",40.7836179,-73.8005206,9,0.6273386552922137,2,2.3664452435170222,2,2.262857079776897,1,2.187465797721465,188,0.2554056180225024,20,0.2881989328299952,0,inf,0,inf,623,0.0700915429356524,8,1.5125720695260605,0,inf,1,1.5673099421122372,4,0.8261844481919296,31,1.221380188779406,Not Found
125-10 Queens Blvd Unit 916,"Kew Gardens, NY 11415","125-10 Queens Blvd Unit 916 Kew Gardens, NY 11415 ",40.7124099,-73.8264399,19,0.8600058964576022,1,3.0977754946273874,30,0.2777933978912705,6,0.9086852418120032,498,0.0356397178364441,42,0.1141111188113293,1,0.303790542077376,0,inf,1478,0.0476201885575587,35,0.2777933978912705,0,inf,1,1.7278739549297983,4,1.6332749251698926,99,0.3307494653616026,Not Found
77-15 Ditmars Blvd Unit 2A,"East Elmhurst, NY 11370","77-15 Ditmars Blvd Unit 2A East Elmhurst, NY 11370 ",40.7689613,-73.8918697,9,1.1221497569687102,1,3.084818281700964,36,1.1406695900972992,13,0.8840571259890146,853,0.1049557681131592,50,0.5191655663331087,0,inf,0,inf,1062,0.0099445421041835,38,1.1406695900972992,1,1.6604527314461643,2,1.9023721460559968,4,2.4033070587875867,118,0.140276249521745,Not Found
13417 89th Ave,"Richmond Hill, NY 11418","13417 89th Ave Richmond Hill, NY 11418 ",40.7012804,-73.8173903,22,0.807104487094191,1,2.914894977021546,30,0.1000093782227791,7,0.1616654738405566,417,0.0725687299287161,36,0.1222263627146385,1,1.1861115609351076,0,inf,1404,0.0627529909494857,39,0.1000093782227791,0,inf,1,2.421721104589379,3,1.8407807282444053,84,0.2623213313081203,Not Found
20334 27th Ave,"Bayside, NY 11360","20334 27th Ave Bayside, NY 11360 ",40.774291,-73.787164,15,0.5905138735967167,2,2.506819653943638,1,2.4612878575724686,1,2.461812532603223,231,0.3885530971470526,22,0.698359251200798,0,inf,0,inf,727,0.277174769340524,8,0.8960769806553948,0,inf,2,2.139927136955484,4,0.4042425997217121,38,0.6339338044240763,Not Found
88-17 97th Ave,"Ozone Park, NY 11416","88-17 97th Ave Ozone Park, NY 11416 ",40.6846112,-73.8521537,17,0.4738980482577203,1,0.9404767887353132,55,0.3305312540175167,9,1.3593724005241576,406,0.1224372480710766,53,0.2166539250076104,1,2.3576317705260004,0,inf,1309,0.1326924422535965,63,0.3305312540175167,0,inf,0,inf,4,1.7546439957044409,62,0.6748422761625186,Not Found
575 Main St Apt 1408,"New York, NY 10044","575 Main St Apt 1408 New York, NY 10044 ",40.7462427,-73.8259167,12,0.1752918362196474,2,0.7806533894061147,20,0.9474555597879214,4,1.1418701565435545,615,0.1851025223450174,37,0.2268233151004358,1,2.184161853679399,0,inf,1314,0.0215186245946997,28,0.8720057785251404,0,inf,1,0.8293716866947891,4,1.2664018122562637,110,0.0178936280580491,Not Found
61-20 Grand Central Pkwy Unit A1406,"Forest Hills, NY 11375","61-20 Grand Central Pkwy Unit A1406 Forest Hills, NY 11375 ",40.7396699,-73.8455199,13,1.1089328771395015,2,1.3375337997854997,27,0.9764971808926436,5,1.727649419635602,715,0.4693480752636239,37,0.6903129376706872,1,1.869124924227444,0,inf,1365,0.2876404083005912,34,0.8838069947378564,0,inf,1,1.5195158898582923,4,1.93167315359608,116,0.4380735190920178,Not Found
3015 Riverdale Ave Apt 2A,"New York, NY 10463","3015 Riverdale Ave Apt 2A New York, NY 10463 ",40.88086,-73.9103766,36,0.3645899707369968,1,0.3906753373226822,39,0.3204702801273617,2,1.464830822179488,166,0.4029451852760112,117,0.2460555573721266,0,inf,0,inf,604,0.1377383180672046,50,0.3204702801273617,0,inf,2,1.1376542513897492,5,0.7945409043460979,48,0.3175246638057531,Not Found
1855 Corporal Kennedy St Unit 2,"Bayside, NY 11360","1855 Corporal Kennedy St Unit 2 Bayside, NY 11360 ",40.7800225,-73.7830402,12,0.3486105548470832,1,2.8939557050167988,1,2.834028535869764,1,2.814656470489856,238,0.2369946472739788,21,0.2652919155907565,0,inf,0,inf,656,0.0707351498287913,9,1.3055292267078875,0,inf,1,1.7848681324501312,5,0.8444266774702914,31,0.2790688497959011,Not Found
36-36 Prince St Unit 6A,"Flushing, NY 11354","36-36 Prince St Unit 6A Flushing, NY 11354 ",40.7611754,-73.8329962,13,0.1963883027287047,2,0.2855037048756317,14,0.1929245155790712,3,0.1148439454870922,523,0.0115176350729498,26,0.0759166189882048,0,inf,0,inf,1077,0.105107511322547,20,0.1929245155790712,1,2.3309920110326026,1,1.908552548073548,4,0.6321727932750936,88,0.1158348364996364,Not Found
370 Lenox Ave Unit 406,"New York, NY 10027","370 Lenox Ave Unit 406 New York, NY 10027 ",40.8099572,-73.9435445,32,0.1379593271985822,0,inf,72,0.1846602575989447,3,0.7514425769264135,953,0.0316216828109664,218,0.1199795406315114,4,0.5252957152906987,1,0.6447356284127678,1160,0.0279744240594621,75,0.1846602575989447,0,inf,19,0.02383957068631,11,1.1376844975650104,120,0.0392830963021373,Not Found
43-30 52 St Unit 2A,"Woodside, NY 11377","43-30 52 St Unit 2A Woodside, NY 11377 ",40.7431082,-73.9129455,3,2.4184166038594306,0,inf,57,0.0773435450628115,27,0.1110319775501012,1536,0.0888496863626693,83,0.6473535129897476,1,2.05012259663448,1,2.660803547407532,1526,0.0243811389765058,60,0.0773435450628115,0,inf,5,1.073488941567054,5,1.105144073046384,179,0.2010135106644269,Not Found
29 E 63rd St,"New York, NY 10065","29 E 63rd St New York, NY 10065 ",40.7659809,-73.9689839,15,1.007404864352596,3,0.7453561512004575,113,0.1771674344270434,37,0.2490224324060924,2895,0.0565944416381178,177,0.0731733007714413,13,0.2693537023715504,21,0.743116427674481,1575,0.1085478992077819,120,0.1771674344270434,1,2.137087751461585,31,0.1386953851116346,23,0.2758749935214716,205,0.223888908669997,Not Found
165 E 104th St Apt 4A,"New York, NY 10029","165 E 104th St Apt 4A New York, NY 10029 ",40.7908064,-73.9463175,24,0.2285870537865984,1,2.4612527613296127,86,0.0770052324878974,15,0.5946824291591318,1660,0.0505401135458422,223,0.1307196478177561,8,1.5170454802402893,4,1.853475155340509,1385,0.0572088080268231,90,0.0770052324878974,0,inf,21,0.376650038549997,22,1.168914142168865,160,0.0574296433252909,Not Found
555 W 22nd St Apt 3CW,"New York, NY 10011","555 W 22nd St Apt 3CW New York, NY 10011 ",40.74838,-74.006775,20,0.3945519029301262,3,0.4476770481043985,117,0.4845263856273905,31,0.1653045014814458,2995,0.1295170587139844,149,0.1490236328202503,14,0.8473503255193904,23,0.6011955600599376,1499,0.0326938301244112,133,0.4845263856273905,1,1.9983967806858536,44,0.0852791090614254,27,0.8910776508046674,172,0.2835638392845819,Not Found
111-11 76th Dr,"Forest Hills, NY 11375","111-11 76th Dr Forest Hills, NY 11375 ",40.7156484,-73.8359102,17,0.928361776694002,2,2.878253177389929,38,0.1994337073998505,5,0.6338539336633319,585,0.101172932382971,44,0.2248348271366978,1,0.250527564620777,0,inf,1505,0.1199046990638935,44,0.1994337073998505,0,inf,1,1.7440710539536028,3,1.7906265633200755,118,0.2983719705281979,Not Found
102-42 85th Dr,"Richmond Hill, NY 11418","102-42 85th Dr Richmond Hill, NY 11418 ",40.6970967,-73.8445813,18,0.5909194855424317,1,1.8817973779781925,41,0.1322628130445184,8,0.8690699675501486,451,0.220659989938604,45,0.7247163929959296,1,1.4108488030277797,0,inf,1430,0.1372233021869069,47,0.1322628130445184,0,inf,1,3.0754691017652886,5,1.6823675535784752,83,0.7315788439414639,Not Found
2 Bay Club Dr Apt 5D,"Bayside, NY 11360","2 Bay Club Dr Apt 5D Bayside, NY 11360 ",40.7784107,-73.7810479,12,0.4981802339806657,1,2.925211140558577,1,2.8733924541277647,1,2.8640755663031494,239,0.1065426707977943,21,0.2861873233275953,0,inf,0,inf,648,0.0938460742890358,9,1.1601133863004698,0,inf,1,1.9190420429672856,5,0.8327984272968345,33,0.2070181836659039,Not Found
13-58 Pinson St,"Far Rockaway, NY 11691","13-58 Pinson St Far Rockaway, NY 11691 ",40.6071155,-73.7553933,3,1.146390598356021,0,inf,6,0.1859030389895928,0,inf,51,0.2426827828138008,11,0.3716421486617886,0,inf,0,inf,159,0.2113446042303141,14,0.1859030389895928,0,inf,1,1.127181325120592,1,2.051685910301771,5,0.7263718415343196,Not Found
72-81 113th St Unit 5O,"Forest Hills, NY 11375","72-81 113th St Unit 5O Forest Hills, NY 11375 ",40.7239342,-73.8384791,15,0.5251712450346158,2,2.3130451783416537,35,0.3529378947258023,7,1.0427151927860083,692,0.3219532027536923,48,0.3551053603247064,1,0.732583678488296,0,inf,1522,0.1091404964954771,42,0.3529378947258023,0,inf,1,1.42146707178754,3,1.6095000421460433,130,0.2924553018801834,Not Found
183-08 58th Ave Unit A,"Fresh Meadows, NY 11365","183-08 58th Ave Unit A Fresh Meadows, NY 11365 ",40.7412857,-73.7914769,18,0.8794745579672157,2,2.2728276136631016,13,2.0167017873285533,2,2.544190765418648,405,0.1365197328766055,33,1.0191535337115112,1,2.7726081350458305,0,inf,1228,0.0664699308544632,24,1.3945391183676497,0,inf,1,1.3764266497259696,3,1.1442210292425792,86,0.148518851807447,Not Found
535 W End Ave Unit Ph,"New York, NY 10024","535 W End Ave Unit Ph New York, NY 10024 ",40.7888219,-73.9782559,12,0.4941692195634808,2,1.4292722579889567,75,0.097693603165277,10,1.4145750674631064,1752,0.0903018718253929,167,0.049737313796577,8,1.2951786945455348,9,1.0646295520199631,1297,0.0759150597358515,82,0.097693603165277,0,inf,20,0.5344896647035267,22,0.7435640872163728,136,0.0838901246900673,Not Found
455 E 57th St,"New York, NY 10022","455 E 57th St New York, NY 10022 ",40.7576873,-73.9609155,16,0.3044186540434663,3,1.3669688896077743,122,0.4140817127969474,44,0.6503357645898223,3202,0.0972512690598093,177,0.2354029238839671,12,0.6733756232377939,21,0.5804095741984755,1624,0.0920126674690059,127,0.4140817127969474,1,1.6772942622753406,37,0.581677895380062,25,0.5219518799063597,223,0.1310981879275021,Not Found
153 E 57th St Apt 6L,"New York, NY 10022","153 E 57th St Apt 6L New York, NY 10022 ",40.7609001,-73.9686767,15,0.7660927956831298,3,0.9051819486886172,121,0.1314672688977037,41,0.1916302786435648,3125,0.0157967065542742,176,0.1159885539842901,12,0.493680652459157,21,0.7695411649548353,1592,0.0105268103925857,127,0.1314672688977037,1,1.790366449585249,35,0.2227236814494984,24,0.078055367873006,215,0.1672954688283338,Not Found
70 Charlton St Apt 7C,"New York, NY 10014","70 Charlton St Apt 7C New York, NY 10014 ",40.7270269,-74.0063713,17,0.6152782187595969,2,1.0396042301406991,122,0.1220219865993617,37,0.2786065760047098,3036,0.0574734789308197,163,0.0836576650119182,12,0.599804501195906,20,0.4438862106432457,1391,0.0354955928531094,137,0.1220219865993617,1,1.84422455293793,42,0.2670027957977263,18,0.5990477501904841,178,0.1214918201277196,Not Found
377 Rector Pl Apt 5D,"New York, NY 10280","377 Rector Pl Apt 5D New York, NY 10280 ",40.7098577,-74.0178983,17,0.1468858088936812,2,2.3239124345644653,99,0.2735342191915884,27,1.5039917555337317,2301,0.059466339913069,155,0.3109611392770623,9,0.3644498167083924,16,1.407013192687635,1098,0.0741060411983924,113,0.2735342191915884,1,2.9371737451467195,39,0.2836492451271163,15,0.4243668312192422,148,0.092999549895492,Not Found
197-13 118 Ave Unit 12618-002,"Saint Albans, NY 11412","197-13 118 Ave Unit 12618-002 Saint Albans, NY 11412 ",40.6929685,-73.7541637,17,0.487394814648288,0,inf,6,2.0660205153838977,4,0.9758804973114994,183,0.0894031241205953,27,0.5571635218427511,0,inf,0,inf,1129,0.067027429191803,17,0.6103055230327017,0,inf,0,inf,2,0.7738164407534266,55,0.4442116360488834,Not Found
65-06 163rd St,"Fresh Meadows, NY 11365","65-06 163rd St Fresh Meadows, NY 11365 ",40.7366576,-73.8059576,17,0.401583609154412,2,1.8781104701546925,18,1.9198594940685256,3,2.213085900694684,538,0.2638509978532303,33,0.5972213825847261,1,2.0069250620885133,0,inf,1384,0.05478535916757,29,1.7429326387094168,0,inf,1,0.5743908206673948,3,0.3563090760414407,104,0.2304634435355422,Not Found
636 Washington St Apt 4B,"New York, NY 10014","636 Washington St Apt 4B New York, NY 10014 ",40.7320127,-74.0089265,17,0.3578638366685138,3,0.7242520238282836,118,0.1255862143410203,37,0.1419951786748358,2985,0.0628223464462192,156,0.2971520318094093,13,0.612902516324312,21,0.5080346395655841,1423,0.0471522029113224,134,0.1255862143410203,1,1.9033404893387047,42,0.584166757516128,22,0.8847688783383785,172,0.0530134998306216,Not Found
