Property Link,Type of House,Property Value,bed,bath,"
bed",Area (Sqft),Address line 1,Address line 2,Full Address,PropertyLotSizeMetastyles__StyledPropertyLotSizeMeta-rui__sc-1cz4zco-0,lot size,appreciate/depreciate
https://www.realtor.com/realestateandhomes-detail/2127-E-37th-St_Brooklyn_NY_11234_M48380-54514?from=srp-list-card,House for sale,"$839,000",3,1,,"1,120",2127 E 37th St,"Brooklyn, NY 11234",,sqft lot,"2,150",
https://www.realtor.com/realestateandhomes-detail/3171-Whitney-Ave-Apt-3F_Brooklyn_NY_11229_M44853-93907?from=srp-list-card,Co-op for sale,"$182,000",1,1,,750,3171 Whitney Ave Apt 3F,"Brooklyn, NY 11229",,,,$3k
https://www.realtor.com/realestateandhomes-detail/267-Quincy-Ave_Bronx_NY_10465_M45453-46646?from=srp-list-card,House for sale,"$599,999",3,2,,"1,968",267 Quincy Ave,"Bronx, NY 10465",,sqft lot,"1,800",
https://www.realtor.com/realestateandhomes-detail/315-E-69th-St-Apt-4K_New-York_NY_10021_M39954-24444?from=srp-list-card,Co-op for sale,"$665,000",1,1,,,315 E 69th St Apt 4K,"Manhattan, NY 10021",,,,
https://www.realtor.com/realestateandhomes-detail/56-Leonard-St-Apt-39W_New-York_NY_10013_M37997-85031?from=srp-list-card,Condo for sale,"$15,950,000",4,4.5,,"3,412",56 Leonard St Apt 39W,"New York, NY 10013",,,,
https://www.realtor.com/realestateandhomes-detail/856-Van-Nest-Ave_Bronx_NY_10462_M45481-33368?from=srp-list-card,Pending,"$1,395,000",7,6,,"3,876",856 Van Nest Ave,"Bronx, NY 10462",,sqft lot,"1,451",$30k
https://www.realtor.com/realestateandhomes-detail/5110-30th-Ave-G6K_Woodside_NY_11377_M99296-47935?from=srp-list-card,Co-op for sale,"$250,000",1,1,,600,51-10 30th Ave Unit G6K,"Queens, NY 11377",,,,
https://www.realtor.com/realestateandhomes-detail/80-Riverside-Blvd-38CD_New-York_NY_10069_M91537-27852?from=srp-list-card,Condo for sale,"$7,250,000",5,5.5,,"3,585",80 Riverside Blvd Unit 38CD,"New York, NY 10069",,,,$200k
https://www.realtor.com/realestateandhomes-detail/2127-E-37th-St_Brooklyn_NY_11234_M48380-54514?from=srp-list-card,House for sale,"$839,000",3,1,,"1,120",2127 E 37th St,"Brooklyn, NY 11234",,sqft lot,"2,150",
https://www.realtor.com/realestateandhomes-detail/250-West-St-Apt-10A_New-York_NY_10013_M38439-47894?from=srp-list-card,Pending,"$16,000,000",4,4.5,,"4,120",250 West St Apt 10A,"Manhattan, NY 10013",,acre lot,0.61,
https://www.realtor.com/realestateandhomes-detail/1620-Avenue-I-Apt-307_Brooklyn_NY_11230_M41050-24221?from=srp-list-card,Co-op for sale,"$549,000",3,2,,"1,350",1620 Avenue I Apt 307,"Brooklyn, NY 11230",,,,$50k
https://www.realtor.com/realestateandhomes-detail/856-Van-Nest-Ave_Bronx_NY_10462_M45481-33368?from=srp-list-card,Pending,"$1,395,000",7,6,,"3,876",856 Van Nest Ave,"Bronx, NY 10462",,sqft lot,"1,451",$30k
https://www.realtor.com/realestateandhomes-detail/65-Anderson-St_Staten-Island_NY_10305_M46597-55505?from=srp-list-card,Pending,"$750,000",6,3,,"1,592",65 Anderson St,"Staten Island, NY 10305",,sqft lot,"3,192",
https://www.realtor.com/realestateandhomes-detail/21548-24th-Ave_Bayside_NY_11360_M46252-80136?from=srp-list-card,House for sale,"$3,990,000",4,5,,"3,000",215-48 24th Ave,"Bayside, NY 11360",,,,
https://www.realtor.com/realestateandhomes-detail/46-Bay-8th-St_Brooklyn_NY_11228_M48608-80867?from=srp-list-card,Multi-family home for sale,"$2,300,000",5,2,,"2,160",46 Bay 8th St,"Brooklyn, NY 11228",,sqft lot,"2,320",$200k
https://www.realtor.com/realestateandhomes-detail/14853-235th-St_Rosedale_NY_11422_M34709-75088?from=srp-list-card,Pending,"$650,000",3,2,,"1,696",148-53 235th St,"Rosedale, NY 11422",,sqft lot,"3,780",
https://www.realtor.com/realestateandhomes-detail/451-Degraw-St_Brooklyn_NY_11217_M30804-60842?from=srp-list-card,House for sale,"$5,250,000",4,3.5+,,"3,800",451 Degraw St,"Brooklyn, NY 11217",,,,
https://www.realtor.com/realestateandhomes-detail/162-Arlo-Rd-A_Staten-Island_NY_10301_M42284-62811?from=srp-list-card,Pending,"$229,998",2,1,,860,162 Arlo Rd Unit A,"Staten Island, NY 10301",,sqft lot,860,$1
https://www.realtor.com/realestateandhomes-detail/1070-Park-Ave-A1_New-York_NY_10128_M31642-09245?from=srp-list-card,Co-op for sale,"$475,000",2,2,,"1,700",1070 Park Ave # 1A,"New York, NY 10128",,acre lot,0.34,
https://www.realtor.com/realestateandhomes-detail/457-W-57th-St-611_New-York_NY_10019_M44829-18611?from=srp-list-card,Co-op for sale,"$310,000",Studio,1,1,,457 W 57th St Unit 611,"Manhattan, NY 10019",,,,
https://www.realtor.com/realestateandhomes-detail/1966-Newbold-Ave-Apt-308_Bronx_NY_10472_M96159-95007?from=srp-list-card,Co-op for sale,"$164,875",1,1,,783,1966 Newbold Ave Apt 308,"Bronx, NY 10472",,,,
https://www.realtor.com/realestateandhomes-detail/16342-17th-Ave-4-310_Whitestone_NY_11357_M94757-82513?from=srp-list-card,Co-op for sale,"$296,000",2,1,,800,16342 17th Ave Unit 4-310,"Whitestone, NY 11357",,,,$3k
https://www.realtor.com/realestateandhomes-detail/7-E-35th-St-Apt-14A_New-York_NY_10016_M93136-15183?from=srp-list-card,Co-op for sale,"$1,000,000",2,2.5,,"1,460",7 E 35th St Apt 14A,"New York, NY 10016",,,,
https://www.realtor.com/realestateandhomes-detail/145-Rd_Springfield-Gardens_NY_11413_M93775-84134?from=srp-list-card,House for sale,"$860,000",5,4,,"1,242",145 Rd and 221 St,"Springfield Gardens, NY 11413",,sqft lot,"2,742",
https://www.realtor.com/realestateandhomes-detail/1051-Edgegrove-Ave_Staten-Island_NY_10309_M97245-31082?from=srp-list-card,Multi-family home for sale,"$1,699,900",4,2.5,,"3,101",1051 Edgegrove Ave,"Staten Island, NY 10309",,sqft lot,"5,000",
https://www.realtor.com/realestateandhomes-detail/1857-W-12th-St_Brooklyn_NY_11223_M32416-12506?from=srp-list-card,Townhouse for sale,"$1,188,000",4,2.5,,"1,440",1857 W 12th St,"Brooklyn, NY 11223",,,,
https://www.realtor.com/realestateandhomes-detail/310-E-49th-St-Apt-12D_New-York_NY_10017_M35665-86351?from=srp-list-card,Co-op for sale,"$599,000",1,1,,650,310 E 49th St Apt 12D,"New York, NY 10017",,,,
https://www.realtor.com/realestateandhomes-detail/102-Bradhurst-Ave-Apt-414_New-York_NY_10039_M39584-22512?from=srp-list-card,Condop for sale,"$569,000",2,2,,,102 Bradhurst Ave Apt 414,"Manhattan, NY 10039",,acre lot,0.9,
https://www.realtor.com/realestateandhomes-detail/36-W-88th-St-Apt-4_New-York_NY_10024_M31612-38181?from=srp-list-card,Co-op for sale,"$1,450,000",2,2,,,36 W 88th St Apt 4,"Manhattan, NY 10024",,,,$150k
https://www.realtor.com/realestateandhomes-detail/447-W-18th-St-Ph-12B_New-York_NY_10011_M30338-27819?from=srp-list-card,Condo for sale,"$3,895,000",3,2.5,,"1,937",447 W 18th St Ph 12B,"Manhattan, NY 10011",,,,$100k
https://www.realtor.com/realestateandhomes-detail/108-W-114th-St-Apt-4B_New-York_NY_10026_M46729-12795?from=srp-list-card,Co-op for sale,"$350,000",1,1,,,108 W 114th St Apt 4B,"Manhattan, NY 10026",,,,$25k
https://www.realtor.com/realestateandhomes-detail/1940-E-37th-St_Brooklyn_NY_11234_M46873-41596?from=srp-list-card,House for sale,"$659,000",2,2,,"1,008",1940 E 37th St,"Brooklyn, NY 11234",,sqft lot,"1,800",
https://www.realtor.com/realestateandhomes-detail/49-E-86th-St-C17_New-York_NY_10028_M48747-14387?from=srp-list-card,Pending,"$1,250,000",1,1,,,49 E 86th St Unit 17C,"New York, NY 10028",,,,$145k
https://www.realtor.com/realestateandhomes-detail/4-E-82nd-St-5_New-York_NY_10028_M42154-47644?from=srp-list-card,Co-op for sale,"$2,290,000",2,2,,"1,550",4 E 82nd St Unit 5,"Manhattan, NY 10028",,,,$110k
https://www.realtor.com/realestateandhomes-detail/2244-Bronx-Park-E-Apt-2F_Bronx_NY_10467_M48422-06317?from=srp-list-card,Co-op for sale,"$190,001",1,1,,874,2244 Bronx Park E Apt 2F,"Bronx, NY 10467",,,,
https://www.realtor.com/realestateandhomes-detail/647-Baltic-St_Brooklyn_NY_11217_M48716-48278?from=srp-list-card,Townhouse for sale,"$6,750,000",5,4.5,,"6,011",647 Baltic St,"Brooklyn, NY 11217",,,,
https://www.realtor.com/realestateandhomes-detail/206-E-30th-St_New-York_NY_10016_M46022-30522?from=srp-list-card,Townhouse for sale,"$4,935,000",6,4.5+,,"4,500",206 E 30th St,"Manhattan, NY 10016",,,,$265k
https://www.realtor.com/realestateandhomes-detail/22606-147th-Ave_Springfield-Gardens_NY_11413_M45606-20729?from=srp-list-card,Multi-family home for sale,"$1,250,000",6,4.5,,,226-06 147th Ave,"Springfield Gardens, NY 11413",,sqft lot,"4,140",$29k
https://www.realtor.com/realestateandhomes-detail/1025-45th-St-Apt-4D_Brooklyn_NY_11219_M42385-36479?from=srp-list-card,Condo for sale,"$849,999",5,2,,"1,500",1025 45th St Apt 4D,"Brooklyn, NY 11219",,,,
https://www.realtor.com/realestateandhomes-detail/3216-Bayswater-Ct_Far-Rockaway_NY_11691_M34134-25101?from=srp-list-card,Pending,"$424,888",4,3,,,32-16 Bayswater Ct,"Far Rockaway, NY 11691",,sqft lot,"1,775",
https://www.realtor.com/realestateandhomes-detail/160-Todt-Hill-Rd_Staten-Island_NY_10314_M45026-14472?from=srp-list-card,House for sale,"$998,000",6,2.5,,"2,400",160 Todt Hill Rd,"Staten Island, NY 10314",,sqft lot,"5,080",
https://www.realtor.com/realestateandhomes-detail/22-Revere-Pl_Brooklyn_NY_11213_M45533-32044?from=srp-list-card,Townhouse for sale,"$2,099,000",6,4.5,,,22 Revere Pl,"Brooklyn, NY 11213",,,,
https://www.realtor.com/realestateandhomes-detail/2909-Ocean-Ave-Apt-4E_Brooklyn_NY_11235_M41992-51297?from=srp-list-card,Co-op for sale,"$235,000",Studio,1,1,550,2909 Ocean Ave Apt 4E,"Brooklyn, NY 11235",,,,
https://www.realtor.com/realestateandhomes-detail/340-E-80th-St-Apt-17F_New-York_NY_10075_M37884-12134?from=srp-list-card,Co-op for sale,"$1,495,000",2,2,,,340 E 80th St Apt 17F,"New York, NY 10075",,,,
https://www.realtor.com/realestateandhomes-detail/301-E-22nd-St-Apt-2R_New-York_NY_10010_M97539-20532?from=srp-list-card,Co-op for sale,"$529,000",1,1,,,301 E 22nd St Apt 2R,"New York, NY 10010",,,,$21k
https://www.realtor.com/realestateandhomes-detail/447-W-18th-St-Ph-12B_New-York_NY_10011_M30338-27819?from=srp-list-card,Condo for sale,"$3,895,000",3,2.5,,"1,937",447 W 18th St Ph 12B,"Manhattan, NY 10011",,,,$100k
https://www.realtor.com/realestateandhomes-detail/49-E-86th-St-C17_New-York_NY_10028_M48747-14387?from=srp-list-card,Pending,"$1,250,000",1,1,,,49 E 86th St Unit 17C,"New York, NY 10028",,,,$145k
https://www.realtor.com/realestateandhomes-detail/102-Bradhurst-Ave-Apt-414_New-York_NY_10039_M39584-22512?from=srp-list-card,Condop for sale,"$569,000",2,2,,,102 Bradhurst Ave Apt 414,"Manhattan, NY 10039",,acre lot,0.9,
https://www.realtor.com/realestateandhomes-detail/310-E-49th-St-Apt-12D_New-York_NY_10017_M35665-86351?from=srp-list-card,Co-op for sale,"$599,000",1,1,,650,310 E 49th St Apt 12D,"New York, NY 10017",,,,
https://www.realtor.com/realestateandhomes-detail/1857-W-12th-St_Brooklyn_NY_11223_M32416-12506?from=srp-list-card,Townhouse for sale,"$1,188,000",4,2.5,,"1,440",1857 W 12th St,"Brooklyn, NY 11223",,,,
https://www.realtor.com/realestateandhomes-detail/7-E-35th-St-Apt-14A_New-York_NY_10016_M93136-15183?from=srp-list-card,Co-op for sale,"$1,000,000",2,2.5,,"1,460",7 E 35th St Apt 14A,"New York, NY 10016",,,,
https://www.realtor.com/realestateandhomes-detail/212-E-48th-St-Apt-5E_New-York_NY_10017_M93267-74232?from=srp-list-card,Co-op for sale,"$500,000",1,1,,750,212 E 48th St Apt 5E,"New York, NY 10017",,,,$30k
https://www.realtor.com/realestateandhomes-detail/535-E-86th-St-1H2H_New-York_NY_10028_M99821-27327?from=srp-list-card,Co-op for sale,"$3,550,000",5,4.5,,,535 E 86th St Units 1H & 2H,"Manhattan, NY 10028",,,,
https://www.realtor.com/realestateandhomes-detail/301-E-22nd-St-Apt-2R_New-York_NY_10010_M97539-20532?from=srp-list-card,Co-op for sale,"$529,000",1,1,,,301 E 22nd St Apt 2R,"New York, NY 10010",,,,$21k
https://www.realtor.com/realestateandhomes-detail/133-E-95th-St_Brooklyn_NY_11212_M95651-41222?from=srp-list-card,Townhouse for sale,"$5,250,000",6,4.5,,"4,400",133 E 95th St,"Manhattan, NY 11212",,sqft lot,"1,700",
https://www.realtor.com/realestateandhomes-detail/206-E-30th-St_New-York_NY_10016_M46022-30522?from=srp-list-card,Townhouse for sale,"$4,935,000",6,4.5+,,"4,500",206 E 30th St,"Manhattan, NY 10016",,,,$265k
https://www.realtor.com/realestateandhomes-detail/965-Saint-Johns-Pl_Brooklyn_NY_11213_M49411-37889?from=srp-list-card,Townhouse for sale,"$3,149,000",7,5.5,,"3,860",965 Saint Johns Pl,"Brooklyn, NY 11213",,,,
https://www.realtor.com/realestateandhomes-detail/203-W-139th-St_New-York_NY_10030_M49217-63084?from=srp-list-card,Multi-family home for sale,"$1,700,000",Studio,,1,"6,756",203 W 139th St,"New York, NY 10030",,sqft lot,"1,965",$99k
https://www.realtor.com/realestateandhomes-detail/464-5th-St_Brooklyn_NY_11215_M92530-75238?from=srp-list-card,Townhouse for sale,"$3,800,000",6,4,,"3,340",464 5th St,"Brooklyn, NY 11215",,,,$100k
https://www.realtor.com/realestateandhomes-detail/410-W-23rd-St-Apt-6A_New-York_NY_10011_M36325-72963?from=srp-list-card,Co-op for sale,"$950,000",1,1,,,410 W 23rd St Apt 6A,"Manhattan, NY 10011",,sqft lot,"9,504",
https://www.realtor.com/realestateandhomes-detail/1409-Neptune-Ave_Brooklyn_NY_11224_M36843-57796?from=srp-list-card,Multi-family home for sale,"$880,000",4,2.5,,"1,380",1409 Neptune Ave,"Brooklyn, NY 11224",,sqft lot,885,
https://www.realtor.com/realestateandhomes-detail/420-W-47th-St-Apt-5A_New-York_NY_10036_M93384-99511?from=srp-list-card,Co-op for sale,"$1,250,000",2,2,,"1,200",420 W 47th St Apt 5A,"New York, NY 10036",,,,
https://www.realtor.com/realestateandhomes-detail/4489-Broadway-Apt-2E_New-York_NY_10040_M96061-86642?from=srp-list-card,Co-op for sale,"$508,000",2,1,,800,4489 Broadway Apt 2E,"New York, NY 10040",,,,
https://www.realtor.com/realestateandhomes-detail/380-Lenox-Ave_Newyorkcity_NY_10027_M94613-72799?from=srp-list-card,Condo for sale,"$2,475,000",3,2.5,,"2,904",380 Lenox Ave,"Manhattan, NY 10027",,,,
https://www.realtor.com/realestateandhomes-detail/2425-Kings-Hwy-Apt-F18_Brooklyn_NY_11229_M97872-17267?from=srp-list-card,Co-op for sale,"$449,000",3,2,,"1,300",2425 Kings Hwy Apt F18,"Brooklyn, NY 11229",,,,$10k
https://www.realtor.com/realestateandhomes-detail/21110-18th-Ave-Apt-3F_Bayside_NY_11360_M42688-94923?from=srp-list-card,Co-op for sale,"$515,000",2,2,,"1,200",211-10 18th Ave Unit 3F,"Bayside, NY 11360",,,,
https://www.realtor.com/realestateandhomes-detail/3-Gain-Ct_Brooklyn_NY_11229_M47103-70022?from=srp-list-card,House for sale,"$995,000",3,1,,770,3 Gain Ct,"Brooklyn, NY 11229",,sqft lot,"8,674",
https://www.realtor.com/realestateandhomes-detail/538-Beach-43rd-St_Far-Rockaway_NY_11691_M45918-46808?from=srp-list-card,Pending,"$350,000",6,3,,,538 Beach 43rd St,"Far Rockaway, NY 11691",,sqft lot,"1,900",
https://www.realtor.com/realestateandhomes-detail/299-Brookfield-Ave_Staten-Island_NY_10308_M35983-01441?from=srp-list-card,House for sale,"$684,000",3,1.5,,"1,092",299 Brookfield Ave,"Staten Island, NY 10308",,sqft lot,"2,101",$5k
https://www.realtor.com/realestateandhomes-detail/201-E-79th-St-Apt-6A_New-York_NY_10075_M44611-43928?from=srp-list-card,Co-op for sale,"$1,525,000",2,2,,,201 E 79th St Apt 6A,"Manhattan, NY 10075",,,,
https://www.realtor.com/realestateandhomes-detail/296-Eltingville-Blvd_Staten-Island_NY_10312_M99480-12522?from=srp-list-card,Multi-family home for sale,"$1,329,000",3,3,,"2,215",296 Eltingville Blvd,"Staten Island, NY 10312",,sqft lot,"3,710",
