Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles,borough
55 Austin Pl Apt 5B,"Staten Island, NY 10304","55 Austin Pl Apt 5B Staten Island, NY 10304 ",40.6315346,-74.0856344,1,2.8914218635120443,0,inf,6,0.603204780473905,1,2.3667996134080496,181,0.15764213659225,19,0.2201969141212417,1,0.9234877263706912,1,0.7568351869331326,593,0.0914851192683861,9,0.603204780473905,0,inf,8,0.2422901655577454,0,inf,18,0.513998416119876,
1825 Madison Ave Apt 9H,"Manhattan, NY 10035","1825 Madison Ave Apt 9H Manhattan, NY 10035 ",40.801452,-73.94341,29,0.5405831787296906,1,3.07820156764568,76,0.2197517034366355,10,0.1649669705162638,1168,0.0549576768058285,224,0.057588218308139,5,1.0415049167606765,4,1.1792892277077514,1266,0.1091097645482694,79,0.2197517034366355,0,inf,21,0.4699077518712338,20,1.172995777116743,137,0.2565524595234356,
14A Lake Ave Unit A,"Brooklyn, NY 11235","14A Lake Ave Unit A Brooklyn, NY 11235 ",40.5850637,-73.9382898,7,2.199513291490053,0,inf,22,0.8441099031437842,1,2.4369536308088886,164,0.1462763048224782,43,0.371194753459173,1,1.9622190898300216,0,inf,721,0.0348382316057962,22,0.8441099031437842,1,2.3529682722591394,1,2.186545112958596,2,2.1132325664461544,33,0.4220045958197214,
9744 81st St,"Ozone Park, NY 11416","9744 81st St Ozone Park, NY 11416 ",40.6812376,-73.8584579,22,0.4620455496743992,1,0.6843963335825408,58,0.1310682201443449,10,1.745363606337639,417,0.3610903950370525,60,0.305752334449706,1,2.724056875822844,0,inf,1321,0.0399441177298686,65,0.1310682201443449,0,inf,0,inf,4,1.7313269668280975,61,0.777042740855502,
30 Saturn Ln,"Staten Island, NY 10314","30 Saturn Ln Staten Island, NY 10314 ",40.5830089,-74.158052,6,1.1698317056221168,0,inf,7,2.073315209566634,0,inf,154,0.5702220483706194,10,1.108271105464996,0,inf,0,inf,351,0.1614217778137112,7,2.073315209566634,0,inf,1,2.5666981113083,1,2.11246939827718,19,0.6305526253265139,
439 E 51st St Unit 6C,"Manhattan, NY 10022","439 E 51st St Unit 6C Manhattan, NY 10022 ",40.7540679,-73.964094,16,0.4153341042306963,3,1.2383732781473171,126,0.4455243963627078,46,0.7132162080288369,3345,0.0723071916648691,179,0.1216447879263361,12,0.8209436653917557,21,0.8807036533974317,1610,0.0979813825086161,131,0.4455243963627078,1,1.384567557183433,41,0.746612018469246,24,0.4860983000031252,225,0.2588435499318722,
1844 Andrews Ave,"Bronx, NY 10453","1844 Andrews Ave Bronx, NY 10453 ",40.8523909,-73.9145802,48,0.1504535812361363,1,1.8145866805231463,78,0.30714324421292,5,0.6616067544613443,283,0.2787112164959358,195,0.1647002937965836,2,2.1117538638818023,1,3.0454963798361887,1030,0.0405858833084744,88,0.2986407513071456,0,inf,10,1.1222514856747112,9,0.7717038520602234,66,0.2727657377418659,
534 E 87th St,"Manhattan, NY 10128","534 E 87th St Manhattan, NY 10128 ",40.7758919,-73.9453321,17,0.8051169689327438,2,2.0338252480975934,100,0.3656108885674017,20,1.603766705163299,2205,0.0794343316521114,187,0.1400738884091911,9,1.1541000964878567,9,0.9183799915771972,1538,0.0799795307196508,106,0.3656108885674017,0,inf,19,0.6779010899351043,20,1.0417845279753355,184,0.0707485245032283,
1825 Madison Ave Apt 9H,"Manhattan, NY 10035","1825 Madison Ave Apt 9H Manhattan, NY 10035 ",40.801452,-73.94341,29,0.5405831787296906,1,3.07820156764568,76,0.2197517034366355,10,0.1649669705162638,1168,0.0549576768058285,224,0.057588218308139,5,1.0415049167606765,4,1.1792892277077514,1266,0.1091097645482694,79,0.2197517034366355,0,inf,21,0.4699077518712338,20,1.172995777116743,137,0.2565524595234356,
150 City Island Ave Unit A101,"Bronx, NY 10464","150 City Island Ave Unit A101 Bronx, NY 10464 ",40.843264,-73.7846868,9,0.8948522519432187,0,inf,4,2.355132127468482,0,inf,27,0.2209247610636987,12,0.8109959625804921,0,inf,0,inf,164,0.0180974648650883,4,2.355132127468482,1,1.6613625083039265,2,2.2532801300893897,2,2.616495338679037,6,0.4385597515596017,
439 E 51st St Unit 6C,"Manhattan, NY 10022","439 E 51st St Unit 6C Manhattan, NY 10022 ",40.7540679,-73.964094,16,0.4153341042306963,3,1.2383732781473171,126,0.4455243963627078,46,0.7132162080288369,3345,0.0723071916648691,179,0.1216447879263361,12,0.8209436653917557,21,0.8807036533974317,1610,0.0979813825086161,131,0.4455243963627078,1,1.384567557183433,41,0.746612018469246,24,0.4860983000031252,225,0.2588435499318722,
9744 81st St,"Ozone Park, NY 11416","9744 81st St Ozone Park, NY 11416 ",40.6812376,-73.8584579,22,0.4620455496743992,1,0.6843963335825408,58,0.1310682201443449,10,1.745363606337639,417,0.3610903950370525,60,0.305752334449706,1,2.724056875822844,0,inf,1321,0.0399441177298686,65,0.1310682201443449,0,inf,0,inf,4,1.7313269668280975,61,0.777042740855502,
30 Saturn Ln,"Staten Island, NY 10314","30 Saturn Ln Staten Island, NY 10314 ",40.5830089,-74.158052,6,1.1698317056221168,0,inf,7,2.073315209566634,0,inf,154,0.5702220483706194,10,1.108271105464996,0,inf,0,inf,351,0.1614217778137112,7,2.073315209566634,0,inf,1,2.5666981113083,1,2.11246939827718,19,0.6305526253265139,
14A Lake Ave Unit A,"Brooklyn, NY 11235","14A Lake Ave Unit A Brooklyn, NY 11235 ",40.5850637,-73.9382898,7,2.199513291490053,0,inf,22,0.8441099031437842,1,2.4369536308088886,164,0.1462763048224782,43,0.371194753459173,1,1.9622190898300216,0,inf,721,0.0348382316057962,22,0.8441099031437842,1,2.3529682722591394,1,2.186545112958596,2,2.1132325664461544,33,0.4220045958197214,
30-35 92nd St,"East Elmhurst, NY 11369","30-35 92nd St East Elmhurst, NY 11369 ",40.7606518,-73.8765895,4,0.9979437449893211,2,2.1893547521431462,31,0.8459332125518317,13,0.1742060599357839,890,0.0469434509696524,33,0.8646985583050003,0,inf,0,inf,1144,0.049828461767506,34,0.8459332125518317,1,1.6537574672487672,1,2.5069070231465256,1,2.673567923355975,130,0.1957186565374415,
534 E 87th St,"Manhattan, NY 10128","534 E 87th St Manhattan, NY 10128 ",40.7758919,-73.9453321,17,0.8051169689327438,2,2.0338252480975934,100,0.3656108885674017,20,1.603766705163299,2205,0.0794343316521114,187,0.1400738884091911,9,1.1541000964878567,9,0.9183799915771972,1538,0.0799795307196508,106,0.3656108885674017,0,inf,19,0.6779010899351043,20,1.0417845279753355,184,0.0707485245032283,
2250 Brigham St Apt 1D,"Brooklyn, NY 11229","2250 Brigham St Apt 1D Brooklyn, NY 11229 ",40.5977996,-73.9348026,8,1.301795156901083,0,inf,30,1.085184562558691,1,1.5419410464747798,175,0.1645452401255558,56,0.3119942481374438,1,1.570600122650685,0,inf,922,0.1754411786573065,30,1.085184562558691,1,1.7846903664759877,1,2.1007192671412005,2,1.5146534855347615,35,0.4654004029390613,
531 Main St Apt 1207,"New York, NY 10044","531 Main St Apt 1207 New York, NY 10044 ",40.7295021,-73.8229583,18,0.3981399179718105,2,1.9438470146098945,26,1.0783914576328495,6,1.794491776891211,604,0.0605119624749681,38,0.4128378688997533,1,1.1008056092292726,0,inf,1512,0.031017127039134,35,1.0783914576328495,0,inf,1,0.5711222249325344,2,0.7130563461837431,117,0.2582842059430655,
530 E 76th St Apt 14H,"New York, NY 10021","530 E 76th St Apt 14H New York, NY 10021 ",40.7681939,-73.9500934,13,0.9644136004649728,2,1.7174612472403876,103,0.4390219804940767,25,1.1725674335356515,2451,0.1323173736101844,173,0.219795884922388,10,0.7374931511674659,11,0.346853216239679,1572,0.1243658534919738,109,0.4390219804940767,1,2.5749229910065345,25,0.8150251386275086,22,0.4780713648052372,203,0.2535233677063601,
227 Warren St,"Brooklyn, NY 11201","227 Warren St Brooklyn, NY 11201 ",40.6870628,-73.9943045,21,1.243381814508628,0,inf,112,0.1915903376125603,21,1.028792599994152,1971,0.0323999662545296,161,0.1119494533218124,6,0.5255811364417048,7,2.8704147843070644,1266,0.0414226285916643,117,0.1915903376125603,0,inf,29,0.3292677549627387,14,0.6228732074420675,164,0.207595132447219,
480 Huguenot Ave,"Staten Island, NY 10312","480 Huguenot Ave Staten Island, NY 10312 ",40.5429779,-74.1975375,1,3.0161798315983144,0,inf,8,0.7144825779510539,0,inf,117,0.4560187855179357,11,1.3457642755478012,0,inf,0,inf,221,0.0673294259386899,8,0.7144825779510539,0,inf,1,1.0077087725140663,0,inf,11,0.712015291244653,
315 E 68th St Apt 2N,"Manhattan, NY 10065","315 E 68th St Apt 2N Manhattan, NY 10065 ",40.7659345,-73.9599486,15,0.7764415746900263,3,1.212420256951805,113,0.2132307628641956,34,0.6329374291240398,2763,0.0378728992495584,180,0.0089166461683748,13,0.2324088175987423,17,0.2765411697776724,1608,0.0362096306093099,119,0.2132307628641956,1,2.230076454316308,29,0.36899131911268,23,0.2422444929060385,208,0.1503976559516061,
9430 Ridge Blvd Apt 1E,"Brooklyn, NY 11209","9430 Ridge Blvd Apt 1E Brooklyn, NY 11209 ",40.6181192,-74.0365404,2,0.570322442084297,0,inf,30,0.3197374559141616,0,inf,373,0.1583952454805455,34,0.2102733881684525,1,2.760633886002532,1,2.878246459953123,849,0.1295672428273816,30,0.3197374559141616,0,inf,1,2.8044729936990875,1,2.2591798199056967,58,0.3074504580613273,
1100 Clove Rd Apt 5F,"Staten Island, NY 10301","1100 Clove Rd Apt 5F Staten Island, NY 10301 ",40.62108,-74.1110175,0,inf,0,inf,6,1.9437335191929843,1,1.0747765369892832,171,0.508831659899102,19,0.874551551271835,1,2.343877683971892,1,1.0467144665293464,603,0.1226338757384015,8,1.9437335191929843,0,inf,8,0.8503174277586256,0,inf,22,0.5771554283741401,
253-10 Northern Blvd,"Little Neck, NY 11362","253-10 Northern Blvd Little Neck, NY 11362 ",40.7708801,-73.7349631,15,0.1340361829453549,0,inf,0,inf,1,2.678854473687361,150,0.1216911749495,14,0.4591906810641721,0,inf,0,inf,453,0.0537483154663167,6,0.4153943488118309,0,inf,0,inf,3,1.1183461002627848,22,0.7052195743943744,
2296 National Dr,"Brooklyn, NY 11234","2296 National Dr Brooklyn, NY 11234 ",40.6049446,-73.9143069,11,0.6671386337477087,0,inf,13,2.2233813505955693,1,1.1565262447634974,107,0.8264228643146591,47,1.0392745246591175,1,2.520659776838329,0,inf,787,0.0401045043074393,13,2.2233813505955693,1,0.6291493981483884,1,1.4759464293725744,1,1.428532904510433,25,0.6458369470735098,
3015 Riverdale Ave Apt 3H,"New York, NY 10463","3015 Riverdale Ave Apt 3H New York, NY 10463 ",40.88086,-73.9103766,36,0.3645899707369968,1,0.3906753373226822,39,0.3204702801273617,2,1.464830822179488,165,0.4029451852760112,117,0.2460555573721266,0,inf,0,inf,604,0.1377383180672046,50,0.3204702801273617,0,inf,2,1.1376542513897492,5,0.7945409043460979,48,0.3175246638057531,
1080 Fifth Ave Unit 8A,"New York, NY 10128","1080 Fifth Ave Unit 8A New York, NY 10128 ",40.7834883,-73.9586193,18,0.6905111215994157,2,1.6420783334607056,101,0.3197413482971771,16,1.3483578956978337,2107,0.0549522536306189,198,0.088492512923764,9,1.1636464296695457,10,1.307384259247424,1455,0.0212855809495623,107,0.3197413482971771,0,inf,20,0.26921765763705,21,0.9771373356791412,173,0.1327386158773213,
